	Cluster	Week	Overload
6927	3	231	-2050
6928	3	231	-1022
6929	3	231	-2100
6930	1	232	-1782
6931	1	232	-1251
6932	1	232	-2011
6933	1	232	-1832
6934	1	232	-1112
6935	1	232	-1832
6936	1	232	-1832
6937	1	232	-2100
6938	1	232	-2011
6939	1	232	-1922
6940	2	232	-2011
6941	2	232	-1743
6942	2	232	-1112
6943	2	232	-2050
6944	2	232	-1832
6945	2	232	-1162
6946	2	232	-2011
6947	2	232	-894
6948	2	232	-2011
6949	2	232	-1022
6950	3	232	-1251
6951	3	232	-2050
6952	3	232	-1921
6953	3	232	-1162
6954	3	232	-2100
6955	3	232	-2050
6956	3	232	-1201
6957	3	232	-2050
6958	3	232	-1022
6959	3	232	-2100
6960	1	233	-1782
6961	1	233	-1251
6962	1	233	-2011
6963	1	233	-1832
6964	1	233	-1112
6965	1	233	-1832
6966	1	233	-1832
6967	1	233	-2100
6968	1	233	-2011
6969	1	233	-1922
6970	2	233	-2011
6971	2	233	-1743
6972	2	233	-1112
6973	2	233	-2050
6974	2	233	-1832
6975	2	233	-1162
6976	2	233	-2011
6977	2	233	-894
6978	2	233	-2011
6979	2	233	-1022
6980	3	233	-1251
6981	3	233	-2050
6982	3	233	-1921
6983	3	233	-1162
6984	3	233	-2100
6985	3	233	-2050
6986	3	233	-1201
6987	3	233	-2050
6988	3	233	-1022
6989	3	233	-2100
6990	1	234	-1782
6991	1	234	-1251
6992	1	234	-2011
6993	1	234	-1832
6994	1	234	-1112
6995	1	234	-1832
6996	1	234	-1832
6997	1	234	-2100
6998	1	234	-2011
6999	1	234	-1922
7000	2	234	-2011
7001	2	234	-1743
7002	2	234	-1112
7003	2	234	-2050
7004	2	234	-1832
7005	2	234	-1162
7006	2	234	-2011
7007	2	234	-894
7008	2	234	-2011
7009	2	234	-1022
7010	3	234	-1251
7011	3	234	-2050
7012	3	234	-1921
7013	3	234	-1162
7014	3	234	-2100
7015	3	234	-2050
7016	3	234	-1201
7017	3	234	-2050
7018	3	234	-1022
7019	3	234	-2100
7020	1	235	-1782
7021	1	235	-1251
7022	1	235	-2011
7023	1	235	-1832
7024	1	235	-1112
7025	1	235	-1832
7026	1	235	-1832
7027	1	235	-2100
7028	1	235	-2011
7029	1	235	-1922
7030	2	235	-2011
7031	2	235	-1743
7032	2	235	-1112
7033	2	235	-2050
7034	2	235	-1832
7035	2	235	-1162
7036	2	235	-2011
7037	2	235	-894
7038	2	235	-2011
7039	2	235	-1022
7040	3	235	-1251
7041	3	235	-2050
7042	3	235	-1921
7043	3	235	-1162
7044	3	235	-2100
7045	3	235	-2050
7046	3	235	-1201
7047	3	235	-2050
7048	3	235	-1022
7049	3	235	-2100
7050	1	236	-1782
7051	1	236	-1251
7052	1	236	-2011
7053	1	236	-1832
7054	1	236	-1112
7055	1	236	-1832
7056	1	236	-1832
7057	1	236	-2100
7058	1	236	-2011
7059	1	236	-1922
7060	2	236	-2011
7061	2	236	-1743
7062	2	236	-1112
7063	2	236	-2050
7064	2	236	-1832
7065	2	236	-1162
7066	2	236	-2011
7067	2	236	-894
7068	2	236	-2011
7069	2	236	-1022
7070	3	236	-1251
7071	3	236	-2050
7072	3	236	-1921
7073	3	236	-1162
7074	3	236	-2100
7075	3	236	-2050
7076	3	236	-1201
7077	3	236	-2050
7078	3	236	-1022
7079	3	236	-2100
7080	1	237	-1782
7081	1	237	-1251
7082	1	237	-2011
7083	1	237	-1832
7084	1	237	-1112
7085	1	237	-1832
7086	1	237	-1832
7087	1	237	-2100
7088	1	237	-2011
7089	1	237	-1922
7090	2	237	-2011
7091	2	237	-1743
7092	2	237	-1112
7093	2	237	-2050
7094	2	237	-1832
7095	2	237	-1162
7096	2	237	-2011
7097	2	237	-894
7098	2	237	-2011
7099	2	237	-1022
7100	3	237	-1251
7101	3	237	-2050
7102	3	237	-1921
7103	3	237	-1162
7104	3	237	-2100
7105	3	237	-2050
7106	3	237	-1201
7107	3	237	-2050
7108	3	237	-1022
7109	3	237	-2100
7110	1	238	-1782
7111	1	238	-1251
7112	1	238	-2011
7113	1	238	-1832
7114	1	238	-1112
7115	1	238	-1832
7116	1	238	-1832
7117	1	238	-2100
7118	1	238	-2011
7119	1	238	-1922
7120	2	238	-2011
7121	2	238	-1743
7122	2	238	-1112
7123	2	238	-2050
7124	2	238	-1832
7125	2	238	-1162
7126	2	238	-2011
7127	2	238	-894
7128	2	238	-2011
7129	2	238	-1022
7130	3	238	-1251
7131	3	238	-2050
7132	3	238	-1921
7133	3	238	-1162
7134	3	238	-2100
7135	3	238	-2050
7136	3	238	-1201
7137	3	238	-2050
7138	3	238	-1022
7139	3	238	-2100
7140	1	239	-1782
7141	1	239	-1251
7142	1	239	-2011
7143	1	239	-1832
7144	1	239	-1112
7145	1	239	-1832
7146	1	239	-1832
7147	1	239	-2100
7148	1	239	-2011
7149	1	239	-1922
7150	2	239	-2011
7151	2	239	-1743
7152	2	239	-1112
7153	2	239	-2050
7154	2	239	-1832
7155	2	239	-1162
7156	2	239	-2011
7157	2	239	-894
7158	2	239	-2011
7159	2	239	-1022
7160	3	239	-1251
7161	3	239	-2050
7162	3	239	-1921
7163	3	239	-1162
7164	3	239	-2100
7165	3	239	-2050
7166	3	239	-1201
7167	3	239	-2050
7168	3	239	-1022
7169	3	239	-2100
7170	1	240	-1782
7171	1	240	-1251
7172	1	240	-2011
7173	1	240	-1832
7174	1	240	-1112
7175	1	240	-1832
7176	1	240	-1832
7177	1	240	-2100
7178	1	240	-2011
7179	1	240	-1922
7180	2	240	-2011
7181	2	240	-1743
7182	2	240	-1112
7183	2	240	-2050
7184	2	240	-1832
7185	2	240	-1162
7186	2	240	-2011
7187	2	240	-894
7188	2	240	-2011
7189	2	240	-1022
7190	3	240	-1251
7191	3	240	-2050
7192	3	240	-1921
7193	3	240	-1162
7194	3	240	-2100
7195	3	240	-2050
7196	3	240	-1201
7197	3	240	-2050
7198	3	240	-1022
7199	3	240	-2100
7200	1	241	-1782
7201	1	241	-1251
7202	1	241	-2011
7203	1	241	-1832
7204	1	241	-1112
7205	1	241	-1832
7206	1	241	-1832
7207	1	241	-2100
7208	1	241	-2011
7209	1	241	-1922
7210	2	241	-2011
7211	2	241	-1743
7212	2	241	-1112
7213	2	241	-2050
7214	2	241	-1832
7215	2	241	-1162
7216	2	241	-2011
7217	2	241	-894
7218	2	241	-2011
7219	2	241	-1022
7220	3	241	-1251
7221	3	241	-2050
7222	3	241	-1921
7223	3	241	-1162
7224	3	241	-2100
7225	3	241	-2050
7226	3	241	-1201
7227	3	241	-2050
7228	3	241	-1022
7229	3	241	-2100
7230	1	242	-1786
7231	1	242	-1247
7232	1	242	-2011
7233	1	242	-1832
7234	1	242	-1112
7235	1	242	-1832
7236	1	242	-1832
7237	1	242	-2100
7238	1	242	-2011
7239	1	242	-1922
7240	2	242	-2011
7241	2	242	-1743
7242	2	242	-1112
7243	2	242	-2054
7244	2	242	-1832
7245	2	242	-1158
7246	2	242	-2011
7247	2	242	-890
7248	2	242	-2011
7249	2	242	-1022
7250	3	242	-1247
7251	3	242	-2054
7252	3	242	-1921
7253	3	242	-1158
7254	3	242	-2100
7255	3	242	-2054
7256	3	242	-1201
7257	3	242	-2054
7258	3	242	-1022
7259	3	242	-2100
7260	1	243	-1787
7261	1	243	-1246
7262	1	243	-2011
7263	1	243	-1832
7264	1	243	-1112
7265	1	243	-1832
7266	1	243	-1832
7267	1	243	-2100
7268	1	243	-2011
7269	1	243	-1922
7270	2	243	-2011
7271	2	243	-1743
7272	2	243	-1112
7273	2	243	-2055
7274	2	243	-1832
7275	2	243	-1157
7276	2	243	-2011
7277	2	243	-889
7278	2	243	-2011
7279	2	243	-1022
7280	3	243	-1246
7281	3	243	-2055
7282	3	243	-1921
7283	3	243	-1157
7284	3	243	-2100
7285	3	243	-2055
7286	3	243	-1201
7287	3	243	-2055
7288	3	243	-1022
7289	3	243	-2100
7290	1	244	-1790
7291	1	244	-1243
7292	1	244	-2011
7293	1	244	-1832
7294	1	244	-1112
7295	1	244	-1832
7296	1	244	-1832
7297	1	244	-2100
7298	1	244	-2011
7299	1	244	-1922
7300	2	244	-2011
7301	2	244	-1743
7302	2	244	-1112
7303	2	244	-2058
7304	2	244	-1832
7305	2	244	-1154
7306	2	244	-2011
7307	2	244	-886
7308	2	244	-2011
7309	2	244	-1022
7310	3	244	-1243
7311	3	244	-2058
7312	3	244	-1921
7313	3	244	-1154
7314	3	244	-2100
7315	3	244	-2058
7316	3	244	-1201
7317	3	244	-2058
7318	3	244	-1022
7319	3	244	-2100
7320	1	245	-1790
7321	1	245	-1243
7322	1	245	-2011
7323	1	245	-1832
7324	1	245	-1112
7325	1	245	-1832
7326	1	245	-1832
7327	1	245	-2100
7328	1	245	-2011
7329	1	245	-1922
7330	2	245	-2011
7331	2	245	-1743
7332	2	245	-1112
7333	2	245	-2058
7334	2	245	-1832
7335	2	245	-1154
7336	2	245	-2011
7337	2	245	-886
7338	2	245	-2011
7339	2	245	-1022
7340	3	245	-1243
7341	3	245	-2058
7342	3	245	-1921
7343	3	245	-1154
7344	3	245	-2100
7345	3	245	-2058
7346	3	245	-1201
7347	3	245	-2058
7348	3	245	-1022
7349	3	245	-2100
7350	1	246	-1790
7351	1	246	-1243
7352	1	246	-2011
7353	1	246	-1832
7354	1	246	-1112
7355	1	246	-1832
7356	1	246	-1832
7357	1	246	-2100
7358	1	246	-2011
7359	1	246	-1922
7360	2	246	-2011
7361	2	246	-1743
7362	2	246	-1112
7363	2	246	-2058
7364	2	246	-1832
7365	2	246	-1154
7366	2	246	-2011
7367	2	246	-886
7368	2	246	-2011
7369	2	246	-1022
7370	3	246	-1243
7371	3	246	-2058
7372	3	246	-1921
7373	3	246	-1154
7374	3	246	-2100
7375	3	246	-2058
7376	3	246	-1201
7377	3	246	-2058
7378	3	246	-1022
7379	3	246	-2100
7380	1	247	-1790
7381	1	247	-1243
7382	1	247	-2011
7383	1	247	-1832
7384	1	247	-1112
7385	1	247	-1832
7386	1	247	-1832
7387	1	247	-2100
7388	1	247	-2011
7389	1	247	-1922
7390	2	247	-2011
7391	2	247	-1743
7392	2	247	-1112
7393	2	247	-2058
7394	2	247	-1832
7395	2	247	-1154
7396	2	247	-2011
7397	2	247	-886
7398	2	247	-2011
7399	2	247	-1022
7400	3	247	-1243
7401	3	247	-2058
7402	3	247	-1921
7403	3	247	-1154
7404	3	247	-2100
7405	3	247	-2058
7406	3	247	-1201
7407	3	247	-2058
7408	3	247	-1022
7409	3	247	-2100
7410	1	248	-1790
7411	1	248	-1243
7412	1	248	-2011
7413	1	248	-1832
7414	1	248	-1112
7415	1	248	-1832
7416	1	248	-1832
7417	1	248	-2100
7418	1	248	-2011
7419	1	248	-1922
7420	2	248	-2011
7421	2	248	-1743
7422	2	248	-1112
7423	2	248	-2058
7424	2	248	-1832
7425	2	248	-1154
7426	2	248	-2011
7427	2	248	-886
7428	2	248	-2011
7429	2	248	-1022
7430	3	248	-1243
7431	3	248	-2058
7432	3	248	-1921
7433	3	248	-1154
7434	3	248	-2100
7435	3	248	-2058
7436	3	248	-1201
7437	3	248	-2058
7438	3	248	-1022
7439	3	248	-2100
7440	1	249	-1790
7441	1	249	-1243
7442	1	249	-2011
7443	1	249	-1832
7444	1	249	-1112
7445	1	249	-1832
7446	1	249	-1832
7447	1	249	-2100
7448	1	249	-2011
7449	1	249	-1922
7450	2	249	-2011
7451	2	249	-1743
7452	2	249	-1112
7453	2	249	-2058
7454	2	249	-1832
7455	2	249	-1154
7456	2	249	-2011
7457	2	249	-886
7458	2	249	-2011
7459	2	249	-1022
7460	3	249	-1243
7461	3	249	-2058
7462	3	249	-1921
7463	3	249	-1154
7464	3	249	-2100
7465	3	249	-2058
7466	3	249	-1201
7467	3	249	-2058
7468	3	249	-1022
7469	3	249	-2100
7470	1	250	-1790
7471	1	250	-1243
7472	1	250	-2011
7473	1	250	-1832
7474	1	250	-1112
7475	1	250	-1832
7476	1	250	-1832
7477	1	250	-2100
7478	1	250	-2011
7479	1	250	-1922
7480	2	250	-2011
7481	2	250	-1743
7482	2	250	-1112
7483	2	250	-2058
7484	2	250	-1832
7485	2	250	-1154
7486	2	250	-2011
7487	2	250	-886
7488	2	250	-2011
7489	2	250	-1022
7490	3	250	-1243
7491	3	250	-2058
7492	3	250	-1921
7493	3	250	-1154
7494	3	250	-2100
7495	3	250	-2058
7496	3	250	-1201
7497	3	250	-2058
7498	3	250	-1022
7499	3	250	-2100
7500	1	251	-1790
7501	1	251	-1243
7502	1	251	-2011
7503	1	251	-1832
7504	1	251	-1112
7505	1	251	-1832
7506	1	251	-1832
7507	1	251	-2100
7508	1	251	-2011
7509	1	251	-1922
7510	2	251	-2011
7511	2	251	-1743
7512	2	251	-1112
7513	2	251	-2058
7514	2	251	-1832
7515	2	251	-1154
7516	2	251	-2011
7517	2	251	-886
7518	2	251	-2011
7519	2	251	-1022
7520	3	251	-1243
7521	3	251	-2058
7522	3	251	-1921
7523	3	251	-1154
7524	3	251	-2100
7525	3	251	-2058
7526	3	251	-1201
7527	3	251	-2058
7528	3	251	-1022
7529	3	251	-2100
7530	1	252	-1790
7531	1	252	-1243
7532	1	252	-2011
7533	1	252	-1832
7534	1	252	-1112
7535	1	252	-1832
7536	1	252	-1832
7537	1	252	-2100
7538	1	252	-2011
7539	1	252	-1922
7540	2	252	-2011
7541	2	252	-1743
7542	2	252	-1112
7543	2	252	-2058
7544	2	252	-1832
7545	2	252	-1154
7546	2	252	-2011
7547	2	252	-886
7548	2	252	-2011
7549	2	252	-1022
7550	3	252	-1243
7551	3	252	-2058
7552	3	252	-1921
7553	3	252	-1154
7554	3	252	-2100
7555	3	252	-2058
7556	3	252	-1201
7557	3	252	-2058
7558	3	252	-1022
7559	3	252	-2100
7560	1	253	-1790
7561	1	253	-1243
7562	1	253	-2011
7563	1	253	-1832
7564	1	253	-1112
7565	1	253	-1832
7566	1	253	-1832
7567	1	253	-2100
7568	1	253	-2011
7569	1	253	-1922
7570	2	253	-2011
7571	2	253	-1743
7572	2	253	-1112
7573	2	253	-2058
7574	2	253	-1832
7575	2	253	-1154
7576	2	253	-2011
7577	2	253	-886
7578	2	253	-2011
7579	2	253	-1022
7580	3	253	-1243
7581	3	253	-2058
7582	3	253	-1921
7583	3	253	-1154
7584	3	253	-2100
7585	3	253	-2058
7586	3	253	-1201
7587	3	253	-2058
7588	3	253	-1022
7589	3	253	-2100
7590	1	254	-1790
7591	1	254	-1243
7592	1	254	-2011
7593	1	254	-1832
7594	1	254	-1112
7595	1	254	-1832
7596	1	254	-1832
7597	1	254	-2100
7598	1	254	-2011
7599	1	254	-1922
7600	2	254	-2011
7601	2	254	-1743
7602	2	254	-1112
7603	2	254	-2058
7604	2	254	-1832
7605	2	254	-1154
7606	2	254	-2011
7607	2	254	-886
7608	2	254	-2011
7609	2	254	-1022
7610	3	254	-1243
7611	3	254	-2058
7612	3	254	-1921
7613	3	254	-1154
7614	3	254	-2100
7615	3	254	-2058
7616	3	254	-1201
7617	3	254	-2058
7618	3	254	-1022
7619	3	254	-2100
7620	1	255	-1790
7621	1	255	-1243
7622	1	255	-2011
7623	1	255	-1832
7624	1	255	-1112
7625	1	255	-1832
7626	1	255	-1832
7627	1	255	-2100
7628	1	255	-2011
7629	1	255	-1922
7630	2	255	-2011
7631	2	255	-1743
7632	2	255	-1112
7633	2	255	-2058
7634	2	255	-1832
7635	2	255	-1154
7636	2	255	-2011
7637	2	255	-886
7638	2	255	-2011
7639	2	255	-1022
7640	3	255	-1243
7641	3	255	-2058
7642	3	255	-1921
7643	3	255	-1154
7644	3	255	-2100
7645	3	255	-2058
7646	3	255	-1201
7647	3	255	-2058
7648	3	255	-1022
7649	3	255	-2100
7650	1	256	-1790
7651	1	256	-1243
7652	1	256	-2011
7653	1	256	-1832
7654	1	256	-1112
7655	1	256	-1832
7656	1	256	-1832
7657	1	256	-2100
7658	1	256	-2011
7659	1	256	-1922
7660	2	256	-2011
7661	2	256	-1743
7662	2	256	-1112
7663	2	256	-2058
7664	2	256	-1832
7665	2	256	-1154
7666	2	256	-2011
7667	2	256	-886
7668	2	256	-2011
7669	2	256	-1022
7670	3	256	-1243
7671	3	256	-2058
7672	3	256	-1921
7673	3	256	-1154
7674	3	256	-2100
7675	3	256	-2058
7676	3	256	-1201
7677	3	256	-2058
7678	3	256	-1022
7679	3	256	-2100
7680	1	257	-1790
7681	1	257	-1243
7682	1	257	-2011
7683	1	257	-1832
7684	1	257	-1112
7685	1	257	-1832
7686	1	257	-1832
7687	1	257	-2100
7688	1	257	-2011
7689	1	257	-1922
7690	2	257	-2011
7691	2	257	-1743
7692	2	257	-1112
7693	2	257	-2058
7694	2	257	-1832
7695	2	257	-1154
7696	2	257	-2011
7697	2	257	-886
7698	2	257	-2011
7699	2	257	-1022
7700	3	257	-1243
7701	3	257	-2058
7702	3	257	-1921
7703	3	257	-1154
7704	3	257	-2100
7705	3	257	-2058
7706	3	257	-1201
7707	3	257	-2058
7708	3	257	-1022
7709	3	257	-2100
7710	1	258	-1790
7711	1	258	-1243
7712	1	258	-2011
7713	1	258	-1832
7714	1	258	-1112
7715	1	258	-1832
7716	1	258	-1832
7717	1	258	-2100
7718	1	258	-2011
7719	1	258	-1922
7720	2	258	-2011
7721	2	258	-1743
7722	2	258	-1112
7723	2	258	-2058
7724	2	258	-1832
7725	2	258	-1154
7726	2	258	-2011
7727	2	258	-886
7728	2	258	-2011
7729	2	258	-1022
7730	3	258	-1243
7731	3	258	-2058
7732	3	258	-1921
7733	3	258	-1154
7734	3	258	-2100
7735	3	258	-2058
7736	3	258	-1201
7737	3	258	-2058
7738	3	258	-1022
7739	3	258	-2100
7740	1	259	-1780
7741	1	259	-1253
7742	1	259	-2011
7743	1	259	-1832
7744	1	259	-1112
7745	1	259	-1832
7746	1	259	-1832
7747	1	259	-2100
7748	1	259	-2011
7749	1	259	-1922
7750	2	259	-2011
7751	2	259	-1743
7752	2	259	-1112
7753	2	259	-2048
7754	2	259	-1832
7755	2	259	-1164
7756	2	259	-2011
7757	2	259	-896
7758	2	259	-2011
7759	2	259	-1022
7760	3	259	-1253
7761	3	259	-2048
7762	3	259	-1921
7763	3	259	-1164
7764	3	259	-2100
7765	3	259	-2048
7766	3	259	-1201
7767	3	259	-2048
7768	3	259	-1022
7769	3	259	-2100
7770	1	260	-1959
7771	1	260	-1253
7772	1	260	-2011
7773	1	260	-2011
7774	1	260	-1112
7775	1	260	-2011
7776	1	260	-2011
7777	1	260	-2100
7778	1	260	-2011
7779	1	260	-1922
7780	2	260	-2011
7781	2	260	-1922
7782	2	260	-1112
7783	2	260	-2048
7784	2	260	-2011
7785	2	260	-1164
7786	2	260	-2011
7787	2	260	-1075
7788	2	260	-2011
7789	2	260	-1201
7790	3	260	-1253
7791	3	260	-2048
7792	3	260	-2100
7793	3	260	-1164
7794	3	260	-2100
7795	3	260	-2048
7796	3	260	-1201
7797	3	260	-2048
7798	3	260	-1201
7799	3	260	-2100
7800	1	261	-1832
7801	1	261	-1200
7802	1	261	-2011
7803	1	261	-1832
7804	1	261	-1111
7805	1	261	-1832
7806	1	261	-1832
7807	1	261	-2100
7808	1	261	-2011
7809	1	261	-1922
7810	2	261	-2011
7811	2	261	-1743
7812	2	261	-1111
7813	2	261	-2100
7814	2	261	-1832
7815	2	261	-1111
7816	2	261	-2011
7817	2	261	-843
7818	2	261	-2011
7819	2	261	-1021
7820	3	261	-1200
7821	3	261	-2100
7822	3	261	-1921
7823	3	261	-1111
7824	3	261	-2100
7825	3	261	-2100
7826	3	261	-1200
7827	3	261	-2100
7828	3	261	-1021
7829	3	261	-2100
7830	1	262	-1832
7831	1	262	-1200
7832	1	262	-2011
7833	1	262	-1832
7834	1	262	-1111
7835	1	262	-1832
7836	1	262	-1832
7837	1	262	-2100
7838	1	262	-2011
7839	1	262	-1922
7840	2	262	-2011
7841	2	262	-1743
7842	2	262	-1111
7843	2	262	-2100
7844	2	262	-1832
7845	2	262	-1111
7846	2	262	-2011
7847	2	262	-843
7848	2	262	-2011
7849	2	262	-1021
7850	3	262	-1200
7851	3	262	-2100
7852	3	262	-1921
7853	3	262	-1111
7854	3	262	-2100
7855	3	262	-2100
7856	3	262	-1200
7857	3	262	-2100
7858	3	262	-1021
7859	3	262	-2100
7860	1	263	-1832
7861	1	263	-1200
7862	1	263	-2011
7863	1	263	-1832
7864	1	263	-1111
7865	1	263	-1832
7866	1	263	-1832
7867	1	263	-2100
7868	1	263	-2011
7869	1	263	-1922
7870	2	263	-2011
7871	2	263	-1743
7872	2	263	-1111
7873	2	263	-2100
7874	2	263	-1832
7875	2	263	-1111
7876	2	263	-2011
7877	2	263	-843
7878	2	263	-2011
7879	2	263	-1021
7880	3	263	-1200
7881	3	263	-2100
7882	3	263	-1921
7883	3	263	-1111
7884	3	263	-2100
7885	3	263	-2100
7886	3	263	-1200
7887	3	263	-2100
7888	3	263	-1021
7889	3	263	-2100
7890	1	264	-1832
7891	1	264	-1200
7892	1	264	-2011
7893	1	264	-1832
7894	1	264	-1111
7895	1	264	-1832
7896	1	264	-1832
7897	1	264	-2100
7898	1	264	-2011
7899	1	264	-1922
7900	2	264	-2011
7901	2	264	-1743
7902	2	264	-1111
7903	2	264	-2100
7904	2	264	-1832
7905	2	264	-1111
7906	2	264	-2011
7907	2	264	-843
7908	2	264	-2011
7909	2	264	-1021
7910	3	264	-1200
7911	3	264	-2100
7912	3	264	-1921
7913	3	264	-1111
7914	3	264	-2100
7915	3	264	-2100
7916	3	264	-1200
7917	3	264	-2100
7918	3	264	-1021
7919	3	264	-2100
7920	1	265	-1832
7921	1	265	-1200
7922	1	265	-2011
7923	1	265	-1832
7924	1	265	-1111
7925	1	265	-1832
7926	1	265	-1832
7927	1	265	-2100
7928	1	265	-2011
7929	1	265	-1922
7930	2	265	-2011
7931	2	265	-1743
7932	2	265	-1111
7933	2	265	-2100
7934	2	265	-1832
7935	2	265	-1111
7936	2	265	-2011
7937	2	265	-843
7938	2	265	-2011
7939	2	265	-1021
7940	3	265	-1200
7941	3	265	-2100
7942	3	265	-1921
7943	3	265	-1111
7944	3	265	-2100
7945	3	265	-2100
7946	3	265	-1200
7947	3	265	-2100
7948	3	265	-1021
7949	3	265	-2100
7950	1	266	-1832
7951	1	266	-1200
7952	1	266	-2011
7953	1	266	-1832
7954	1	266	-1111
7955	1	266	-1832
7956	1	266	-1832
7957	1	266	-2100
7958	1	266	-2011
7959	1	266	-1922
7960	2	266	-2011
7961	2	266	-1743
7962	2	266	-1111
7963	2	266	-2100
7964	2	266	-1832
7965	2	266	-1111
7966	2	266	-2011
7967	2	266	-843
7968	2	266	-2011
7969	2	266	-1021
7970	3	266	-1200
7971	3	266	-2100
7972	3	266	-1921
7973	3	266	-1111
7974	3	266	-2100
7975	3	266	-2100
7976	3	266	-1200
7977	3	266	-2100
7978	3	266	-1021
7979	3	266	-2100
7980	1	267	-1832
7981	1	267	-1200
7982	1	267	-2011
7983	1	267	-1832
7984	1	267	-1111
7985	1	267	-1832
7986	1	267	-1832
7987	1	267	-2100
7988	1	267	-2011
7989	1	267	-1922
7990	2	267	-2011
7991	2	267	-1743
7992	2	267	-1111
7993	2	267	-2100
7994	2	267	-1832
7995	2	267	-1111
7996	2	267	-2011
7997	2	267	-843
7998	2	267	-2011
7999	2	267	-1021
8000	3	267	-1200
8001	3	267	-2100
8002	3	267	-1921
8003	3	267	-1111
8004	3	267	-2100
8005	3	267	-2100
8006	3	267	-1200
8007	3	267	-2100
8008	3	267	-1021
8009	3	267	-2100
8010	1	268	-1832
8011	1	268	-1200
8012	1	268	-2011
8013	1	268	-1832
8014	1	268	-1111
8015	1	268	-1832
8016	1	268	-1832
8017	1	268	-2100
8018	1	268	-2011
8019	1	268	-1922
8020	2	268	-2011
8021	2	268	-1743
8022	2	268	-1111
8023	2	268	-2100
8024	2	268	-1832
8025	2	268	-1111
8026	2	268	-2011
8027	2	268	-843
8028	2	268	-2011
8029	2	268	-1021
8030	3	268	-1200
8031	3	268	-2100
8032	3	268	-1921
8033	3	268	-1111
8034	3	268	-2100
8035	3	268	-2100
8036	3	268	-1200
8037	3	268	-2100
8038	3	268	-1021
8039	3	268	-2100
8040	1	269	-1832
8041	1	269	-1200
8042	1	269	-2011
8043	1	269	-1832
8044	1	269	-1111
8045	1	269	-1832
8046	1	269	-1832
8047	1	269	-2100
8048	1	269	-2011
8049	1	269	-1922
8050	2	269	-2011
8051	2	269	-1743
8052	2	269	-1111
8053	2	269	-2100
8054	2	269	-1832
8055	2	269	-1111
8056	2	269	-2011
8057	2	269	-843
8058	2	269	-2011
8059	2	269	-1021
8060	3	269	-1200
8061	3	269	-2100
8062	3	269	-1921
8063	3	269	-1111
8064	3	269	-2100
8065	3	269	-2100
8066	3	269	-1200
8067	3	269	-2100
8068	3	269	-1021
8069	3	269	-2100
8070	1	270	-1832
8071	1	270	-1200
8072	1	270	-2011
8073	1	270	-1832
8074	1	270	-1111
8075	1	270	-1832
8076	1	270	-1832
8077	1	270	-2100
8078	1	270	-2011
8079	1	270	-1922
8080	2	270	-2011
8081	2	270	-1743
8082	2	270	-1111
8083	2	270	-2100
8084	2	270	-1832
8085	2	270	-1111
8086	2	270	-2011
8087	2	270	-843
8088	2	270	-2011
8089	2	270	-1021
8090	3	270	-1200
8091	3	270	-2100
8092	3	270	-1921
8093	3	270	-1111
8094	3	270	-2100
8095	3	270	-2100
8096	3	270	-1200
8097	3	270	-2100
8098	3	270	-1021
8099	3	270	-2100
8100	1	271	-1832
8101	1	271	-1200
8102	1	271	-2011
8103	1	271	-1832
8104	1	271	-1111
8105	1	271	-1832
8106	1	271	-1832
8107	1	271	-2100
8108	1	271	-2011
8109	1	271	-1922
8110	2	271	-2011
8111	2	271	-1743
8112	2	271	-1111
8113	2	271	-2100
8114	2	271	-1832
8115	2	271	-1111
8116	2	271	-2011
8117	2	271	-843
8118	2	271	-2011
8119	2	271	-1021
8120	3	271	-1200
8121	3	271	-2100
8122	3	271	-1921
8123	3	271	-1111
8124	3	271	-2100
8125	3	271	-2100
8126	3	271	-1200
8127	3	271	-2100
8128	3	271	-1021
8129	3	271	-2100
8130	1	272	-1832
8131	1	272	-1200
8132	1	272	-2011
8133	1	272	-1832
8134	1	272	-1111
8135	1	272	-1832
8136	1	272	-1832
8137	1	272	-2100
8138	1	272	-2011
8139	1	272	-1922
8140	2	272	-2011
8141	2	272	-1743
8142	2	272	-1111
8143	2	272	-2100
8144	2	272	-1832
8145	2	272	-1111
8146	2	272	-2011
8147	2	272	-843
8148	2	272	-2011
8149	2	272	-1021
8150	3	272	-1200
8151	3	272	-2100
8152	3	272	-1921
8153	3	272	-1111
8154	3	272	-2100
8155	3	272	-2100
8156	3	272	-1200
8157	3	272	-2100
8158	3	272	-1021
8159	3	272	-2100
8160	1	273	-1832
8161	1	273	-1200
8162	1	273	-2011
8163	1	273	-1832
8164	1	273	-1111
8165	1	273	-1832
8166	1	273	-1832
8167	1	273	-2100
8168	1	273	-2011
8169	1	273	-1922
8170	2	273	-2011
8171	2	273	-1743
8172	2	273	-1111
8173	2	273	-2100
8174	2	273	-1832
8175	2	273	-1111
8176	2	273	-2011
8177	2	273	-843
8178	2	273	-2011
8179	2	273	-1021
8180	3	273	-1200
8181	3	273	-2100
8182	3	273	-1921
8183	3	273	-1111
8184	3	273	-2100
8185	3	273	-2100
8186	3	273	-1200
8187	3	273	-2100
8188	3	273	-1021
8189	3	273	-2100
8190	1	274	-1832
8191	1	274	-1200
8192	1	274	-2011
8193	1	274	-1832
8194	1	274	-1111
8195	1	274	-1832
8196	1	274	-1832
8197	1	274	-2100
8198	1	274	-2011
8199	1	274	-1922
8200	2	274	-2011
8201	2	274	-1743
